Employee_ID,First_Name,Last_Name,Department,Job_Title,Manager,Gender,Date_of_Birth,Date_of_Joining,Employment_Type,Contact_Number,Email,Address,City,Country,Status
EMP6687,Brian,Sanders,HR,Manager,Mary Levy,Male,1995-04-28,2014-01-10,Contract,053.728.7279x701,gyoung@green.com,"Unit 4565 Box 9463, DPO AA 57391",East Justinview,Tajikistan,Inactive
EMP8554,Jillian,Carr,Finance,Manager,Laura Yang,Male,1983-04-29,2011-12-03,Part-time,+1-479-281-7174x5065,jose73@hall.com,"3979 Caleb Unions, Port Tammyview, WV 17545",Lake Martinburgh,Gabon,Active
EMP9038,Darryl,York,IT,Analyst,Bernard Hernandez,Female,1992-10-14,2014-05-28,Part-time,001-075-860-5606x952,blakegill@hurley.com,"105 Silva Mills Apt. 007, East Anna, NM 67932",Lake Chad,Estonia,Inactive
EMP4756,Abigail,Robinson,Marketing,Manager,Anthony Smith,Female,1970-10-16,2015-08-04,Full-time,620-045-7421x70264,jhernandez@hawkins.org,"Unit 4843 Box 8665, DPO AA 53205",East Christine,Croatia,Inactive
EMP1221,Nicole,Wolf,Sales,Manager,James Barton,Male,1970-07-16,2021-03-12,Contract,025-107-2259,wgonzalez@clark.com,"51331 Monroe Stravenue, Crystalton, AR 91072",Port Robert,Uruguay,Inactive
EMP7368,Stephanie,Orr,Marketing,Assistant,Matthew Williams,Male,1972-08-22,2018-09-12,Contract,995-440-3509,lisa62@hotmail.com,"97716 Kelli Shore Apt. 024, Williamsville, PA 33915",Brendastad,Slovakia (Slovak Republic),Inactive
EMP2403,Renee,Freeman,HR,Analyst,Frederick Munoz,Female,1997-10-11,2013-05-26,Part-time,090.143.7868x080,lclark@gmail.com,"3892 Gabrielle Circle Suite 889, Paulatown, MD 52358",North David,Korea,Active
EMP7460,Melanie,Jackson,Operations,Analyst,Erica Kaufman,Female,1985-09-26,2020-02-06,Part-time,(721)112-9351x59451,bellhannah@yahoo.com,"327 Brandon Fall, New Markbury, WA 83650",Lindafort,Benin,Inactive
EMP4425,Jeremy,Espinoza,IT,Analyst,Scott Munoz,Male,1973-12-14,2011-07-30,Part-time,(504)435-9932,michealterry@yahoo.com,"97652 Morris Squares, Zacharystad, TX 46246",Williamsport,Brazil,Inactive
EMP5216,Jeremy,Gonzalez,HR,Executive,Ryan Harris,Male,1973-12-08,2017-06-02,Full-time,001-180-862-7565x924,svalentine@hotmail.com,"206 Boyle Mission Suite 968, Donovanfurt, HI 27426",South Tara,Romania,Inactive
EMP8300,Denise,Ballard,IT,Executive,Christopher Wilson,Female,1976-06-02,2015-04-09,Contract,(790)510-7079x904,karina31@gmail.com,"47690 Foster Parks, West Michelle, IL 08167",Davidland,Fiji,Active
EMP1184,Karen,Johnson,Finance,Assistant,Justin Rodriguez,Female,1984-05-21,2011-04-10,Contract,001-513-964-6448,nathan15@hotmail.com,"0275 Banks Well, Rhondamouth, MN 64614",New Ronaldtown,Iran,Inactive
EMP5222,Judy,Chen,Sales,Assistant,Joshua Bishop,Male,1998-10-21,2014-06-23,Full-time,510.805.0497,ryan09@andersen.com,"350 Rodriguez Stravenue Suite 572, Steeleland, IL 92143",Lutzburgh,France,Active
EMP1965,Kristi,Skinner,Operations,Analyst,Troy Alvarez,Female,1979-01-09,2016-04-11,Contract,362-263-1948x5310,tjacobs@gmail.com,"44303 Jordan Estate Suite 995, New Heather, OH 67017",New Reneeside,Morocco,Inactive
EMP9194,Kevin,Lee,Finance,Analyst,Robert Charles,Male,1992-02-18,2020-05-13,Full-time,+1-134-575-2897x03143,melissa37@yahoo.com,"797 Santos Ford Apt. 523, South Glenn, AZ 29244",Bryantburgh,Marshall Islands,Inactive
EMP8910,Tony,Burgess,Finance,Executive,Nathan Figueroa,Female,1994-12-08,2011-01-02,Part-time,+1-905-794-6312,diazrobert@newman-meyer.com,"555 Holly Park Suite 684, Mikefurt, KY 51294",Lake Brendafurt,Guadeloupe,Active
EMP2786,Valerie,Aguirre,IT,Assistant,Karen Hall,Male,1975-09-13,2010-06-30,Full-time,001-881-069-1739x98930,kaitlyn54@yahoo.com,"270 Estes Parkways, Port Brandon, DC 20051",East Johnport,Greenland,Active
EMP7387,Casey,Richard,Sales,Analyst,Ashley Phillips,Male,1996-09-26,2013-07-03,Contract,122.074.3341,obrown@smith-phillips.biz,"9675 Jackson Plains Apt. 476, Trevorshire, DE 36381",Leehaven,Burkina Faso,Active
EMP6443,Brenda,Palmer,Marketing,Coordinator,Justin Weiss,Male,1971-07-21,2011-12-21,Full-time,(061)689-2457x56387,richardwilson@hardy.biz,"72946 Joshua Mews, Anthonyville, CA 81094",Silvafurt,Heard Island and McDonald Islands,Active
EMP5147,Erica,Campbell,Finance,Executive,Michelle Wood,Female,1974-06-20,2010-08-29,Contract,402-788-3623x44993,shannonvaughn@yahoo.com,"81210 Anderson Terrace, Paulatown, WV 10743",South Adam,Portugal,Inactive
EMP5556,Stephanie,Marshall,IT,Executive,Dr. Arthur Green,Male,1980-06-06,2016-04-28,Contract,858.682.6847,figueroalucas@yahoo.com,"73681 Christina Highway Apt. 182, East Christyville, NE 74053",Benitezborough,Korea,Inactive
EMP2322,Ryan,Jones,Operations,Coordinator,Reginald Thompson,Female,1997-03-07,2010-04-15,Part-time,2350843344,ehays@hotmail.com,"00110 Wise Fields Apt. 715, New Lisaside, DC 66419",West Brian,Gabon,Active
EMP6338,Dominique,Bradley,Finance,Coordinator,Edwin Todd,Female,1978-12-15,2021-02-12,Part-time,826.132.8649x756,esmith@phillips-day.info,"8292 Megan Plaza Suite 005, Lake Annview, VT 66875",Johnsmouth,United Kingdom,Inactive
EMP2096,Joe,Ruiz,IT,Analyst,Micheal Thompson,Male,1993-08-11,2020-08-15,Full-time,126-131-7899x2001,piercedavid@lawson-howard.net,"032 Hannah Crescent, Lake Davidport, OR 44531",Lake Nathanbury,Tunisia,Active
EMP1675,Jamie,Parker,IT,Manager,Barbara Martinez,Male,1985-04-03,2020-11-01,Part-time,001-774-396-0473x1342,duanejohnson@jennings.com,"05464 Cindy Skyway Suite 059, Lake Stevenmouth, GA 80879",Travisburgh,Comoros,Active
EMP3770,Kenneth,Mcbride,Marketing,Coordinator,Kristen Reyes,Male,1992-06-17,2016-07-21,Full-time,182.644.9657x3609,lisa99@williams.com,"11662 Jones Summit Apt. 276, New Douglasshire, MI 27690",Matthewville,Bolivia,Inactive
EMP6337,Matthew,Nelson,Finance,Assistant,Jonathan Ross,Female,1979-02-10,2020-01-23,Contract,+1-701-584-9927,patriciahoward@hotmail.com,"3964 Allen Court Suite 312, South Kathleenport, NE 27992",Deanton,Gibraltar,Active
EMP7273,Rebekah,Hall,Operations,Executive,Tracy Hunt,Male,1998-03-07,2020-12-01,Contract,562.932.3813,yjacobs@pratt.info,"707 Keith Ports Apt. 399, Amandaview, PA 56273",Ponceland,Mayotte,Active
EMP2450,Michael,Larson,Finance,Coordinator,John Salas,Female,1988-07-29,2014-04-12,Contract,100.853.7713,nmartinez@hammond.com,"726 Bray Mountain Apt. 352, Cynthiaborough, ND 84617",Olsenmouth,Niger,Inactive
EMP8335,Rebecca,Mendez,Sales,Coordinator,Sherri Watson,Female,1985-11-19,2014-05-09,Full-time,+1-647-082-2092x054,bolsen@richards.net,"02882 Thomas Orchard Suite 712, Joshuaborough, CT 58931",New Kennethbury,Italy,Active
EMP5112,Gabrielle,Moore,Sales,Manager,Brad Wood,Male,1982-04-22,2021-07-07,Contract,+1-665-955-9165,angela46@lewis.com,"7456 Munoz Centers Apt. 705, Garciafurt, IL 38036",Glennberg,Slovenia,Inactive
EMP6754,Ricky,Anderson,Sales,Analyst,Frank Rose,Female,1987-12-11,2016-11-30,Full-time,(841)480-2125x95773,kendra78@yahoo.com,"776 Strickland Tunnel, South Patricia, ME 01015",North Joshuamouth,Western Sahara,Inactive
EMP7517,Alexandra,Moore,Finance,Analyst,Brian Jones,Female,1985-09-21,2019-11-30,Contract,826.964.2156,wrodriguez@flores.com,"616 Newman Ways, Lisaview, OH 54516",Danielview,Solomon Islands,Active
EMP4690,Amanda,Salinas,Sales,Analyst,Garrett Arias,Female,1971-11-10,2011-07-28,Part-time,490-811-9372,langstephanie@johnson-hill.com,"32540 Ashley Overpass, Melaniehaven, NJ 09079",Lake Tiffany,El Salvador,Active
EMP4827,Molly,Deleon,Sales,Executive,Ryan Hudson,Male,1974-07-17,2011-06-19,Full-time,292.831.9303,staffordmario@yahoo.com,"0982 Brendan Stream Apt. 071, Allenville, RI 54420",Lake Douglas,Somalia,Inactive
EMP9777,Paul,Gray,IT,Analyst,Sarah Harmon,Female,1985-06-05,2022-09-21,Part-time,905.330.1024x29579,brianna30@clark-whitaker.com,"76235 Gwendolyn Ford, Banksside, KS 21632",North Jerrymouth,Hong Kong,Active
EMP6217,Brandon,Mullins,IT,Executive,Michael Williamson,Male,1982-09-11,2013-12-30,Part-time,233-771-1949x981,jasminecummings@gmail.com,"305 Rebecca Shoals Suite 116, West Meganmouth, TN 95227",Acostatown,Equatorial Guinea,Active
EMP6184,Brent,Salas,Operations,Manager,Kristen Stewart,Female,1996-08-09,2013-11-24,Contract,158.075.2391x291,allenkaren@gmail.com,"90320 Zachary Rest Apt. 357, New Kevin, CT 77097",Meghanton,Guinea-Bissau,Inactive
EMP7267,Luis,Smith,Operations,Assistant,Bryce Taylor,Male,1975-11-28,2015-05-30,Full-time,(903)292-7067x86720,tnunez@gmail.com,"38890 Foster Lane, Mccallhaven, TX 55508",Tammyfurt,Chile,Inactive
EMP5297,Teresa,Holland,IT,Executive,April Randall,Female,1986-07-29,2021-11-27,Full-time,(581)427-1400,claudiacollins@bryant.com,"12640 Anderson Port Suite 919, Jeffreyfort, MN 51518",Kristinaside,Lebanon,Active
EMP1931,Michelle,Wagner,Finance,Analyst,Samantha Bryant,Male,1976-11-06,2020-06-22,Part-time,(558)002-0015x9950,nholmes@greer.com,"18534 Yesenia Path Apt. 194, North Joseph, OK 27151",West Sherri,Syrian Arab Republic,Inactive
EMP7300,James,Mcclure,Sales,Analyst,Thomas Carson,Female,1995-12-20,2022-12-20,Contract,031-392-5758,vasquezjennifer@hotmail.com,"PSC 6875, Box 7680, APO AP 71993",Lisatown,Bosnia and Herzegovina,Inactive
EMP7316,Alisha,Mullen,Operations,Executive,Katherine Kirk MD,Female,1979-09-06,2022-03-28,Part-time,795-861-6120x769,adam14@yahoo.com,"383 Lopez Mews Apt. 488, Lake Edward, NJ 31932",Powellchester,Senegal,Inactive
EMP2374,Blake,Chambers,Finance,Analyst,Michael Hogan,Female,1983-02-27,2022-06-23,Full-time,+1-504-071-1456x46790,xjohnson@gmail.com,"16806 King Ridges, Johnberg, DC 21950",North Andrea,France,Inactive
EMP9419,Destiny,Galloway,IT,Manager,Matthew Sutton,Female,1996-03-15,2021-08-14,Full-time,001-246-762-5769,johnrodriguez@hotmail.com,"USS Simmons, FPO AE 14712",Normanport,Singapore,Inactive
EMP5781,Linda,Hughes,Sales,Executive,Erica Alexander,Female,1990-02-06,2020-03-09,Contract,5208101624,jkaiser@miller.com,"20569 Jennifer Island, Garciaview, WI 43064",Lake Jacquelinestad,Dominican Republic,Inactive
EMP9559,Haley,Smith,Sales,Analyst,Jesse Campbell,Male,1971-06-16,2018-10-26,Full-time,800-039-0780x223,andrewcastillo@yahoo.com,"PSC 8126, Box 8678, APO AA 42559",New Meganhaven,American Samoa,Active
EMP3962,Misty,Owen,IT,Coordinator,Dr. Stephen Marks,Male,1993-01-25,2014-05-12,Part-time,804.341.4037x7207,urice@crawford.com,"2795 Winters Fields Suite 555, West Josephview, ND 56292",West Amandastad,Botswana,Active
EMP8317,Scott,Bruce,Finance,Assistant,Cynthia Perez,Female,1987-06-17,2021-12-01,Contract,073-119-4637,popecynthia@yahoo.com,"640 Cynthia Ports Apt. 216, Lake Patrick, WA 63140",Taylorburgh,Malaysia,Inactive
EMP7874,Julie,Johnson,Marketing,Executive,John Lamb,Female,1994-02-02,2010-02-17,Contract,(618)780-0764,fullerangela@yahoo.com,"PSC 6708, Box 9011, APO AP 99385",New Roger,Czech Republic,Active
EMP7270,James,Taylor,Finance,Analyst,Tyler Bennett,Female,1977-11-23,2022-09-13,Contract,203.493.1957x70061,thomasstevens@hotmail.com,"787 Brown Centers, West Amber, KS 44472",New Danielstad,Tunisia,Active
EMP5468,Sharon,Dickerson,IT,Executive,Benjamin Ortiz,Male,1970-05-06,2018-01-29,Full-time,(054)387-5163x78030,samanthaewing@gonzalez.com,"6726 Hartman Pine, Gregoryville, AL 14128",Kevinshire,United States Minor Outlying Islands,Inactive
EMP7308,Mark,Hancock,IT,Executive,Jacqueline Wells,Male,1992-11-02,2011-04-09,Contract,(219)154-2567x3116,susan78@yahoo.com,"697 John Port, Lake Christopherside, NV 31075",Maryshire,Morocco,Active
EMP1219,Bryan,Olsen,Marketing,Executive,Jessica Lawrence,Female,1998-06-29,2021-05-23,Part-time,+1-018-629-4265x68688,charles33@gmail.com,"961 Aaron Alley, Lake Samanthamouth, OK 60016",South Michaelside,Burkina Faso,Inactive
EMP2616,Abigail,Bryant,Sales,Assistant,Christy Williams,Male,1998-12-28,2011-12-11,Full-time,+1-986-956-4705x90100,samantha91@vasquez-collins.net,"665 Serrano Cliffs Apt. 130, North Jaketown, DC 20569",East David,Iceland,Active
EMP4227,Ronald,Brown,Marketing,Analyst,Monica Green,Male,1972-05-26,2016-03-28,Contract,690-869-5965x76389,valdezmichael@hodge.com,"781 Connie Roads Suite 420, Riceville, AK 67321",Lake Philipmouth,Cambodia,Active
EMP9120,Lauren,Bridges,Operations,Assistant,William Ramirez,Female,1991-11-09,2014-10-31,Part-time,463-474-7565x963,molinajustin@hotmail.com,"5485 James Field Suite 384, East Tylerhaven, UT 92238",Morantown,Anguilla,Active
EMP5693,Brendan,Palmer,HR,Coordinator,Ashley Mclaughlin DDS,Female,1982-01-05,2015-04-24,Part-time,001-641-556-4254x615,walter70@gmail.com,"USS Thomas, FPO AA 60876",Jenniferside,Bahamas,Active
EMP4933,Hayden,King,Marketing,Coordinator,Hannah Decker,Female,1986-08-05,2015-06-05,Part-time,(893)422-9280x94841,smithelizabeth@taylor.com,"74907 Campbell Heights, Lake Codyhaven, DE 29938",Meyertown,Macao,Inactive
EMP6154,James,Lopez,Sales,Executive,Richard Blake,Female,1980-02-28,2016-05-13,Contract,(284)225-4680x397,ccarroll@nelson.info,"Unit 1139 Box 7343, DPO AP 84176",Port Elizabeth,Macao,Active
EMP4018,Melinda,Griffin,Sales,Coordinator,Gregory Roberts,Female,1985-04-28,2013-08-20,Full-time,+1-828-171-6182x4804,jamie25@jordan.com,"55111 Love Harbors, West Allison, KY 61910",Greenfort,Myanmar,Inactive
EMP1701,John,Walker,IT,Manager,George Simmons,Female,1990-05-02,2012-01-06,Contract,759-608-8619,beverly12@gmail.com,"35669 Matthew Locks, Jamesport, WA 65186",Lake Amanda,French Polynesia,Inactive
EMP6491,Jason,Day,Sales,Assistant,Sandy Roberts,Male,1976-12-28,2010-10-21,Part-time,(498)765-8220,tfry@herman.com,"4537 Jennifer Dale Suite 367, West Ryan, OR 08634",New Robin,Cayman Islands,Active
EMP1548,Virginia,Ross,IT,Analyst,Melinda Reid,Female,1989-10-24,2013-02-05,Part-time,001-587-288-1469x470,valerie48@fields.info,"50133 Deborah Mission, Walkerport, VT 05112",Christopherfort,Saint Barthelemy,Inactive
EMP4868,Laura,Warren,Operations,Coordinator,Lori West,Female,1980-05-05,2017-01-13,Full-time,554.538.8581x7386,jensenrebecca@gmail.com,"600 Miller Valley Apt. 748, South Franklinside, AZ 14519",Nguyenshire,Burundi,Active
EMP9665,John,Sweeney,Sales,Assistant,Kathryn Fitzpatrick,Female,1995-03-05,2017-06-03,Full-time,(345)010-7798x348,lharper@berry.com,"9801 Jones Court, Matthewchester, NE 95967",East Tiffanyside,Niue,Active
EMP6159,Kelsey,Berg,Sales,Assistant,Mitchell Green,Male,1981-12-15,2013-05-30,Full-time,970-880-4254x32702,marissa28@carroll-mccarty.biz,"88969 Logan Neck, North Tina, MN 64837",East Jeremyfort,Australia,Active
EMP7603,Brian,Garcia,Sales,Executive,Jamie Francis,Male,1975-07-14,2010-07-12,Full-time,668.063.9016x60622,idavis@gmail.com,"18229 Jared Port Apt. 266, Nguyenfurt, MN 98578",Cameronchester,Armenia,Inactive
EMP8517,Kelsey,Mcpherson,HR,Executive,Courtney Gonzalez,Male,1971-08-13,2022-12-22,Part-time,573-196-0864x56956,felicialam@santiago-smith.org,"9189 Shawn Port, West Angela, CO 85024",East Jamieville,Guadeloupe,Active
EMP9881,Isaiah,Rodriguez,Operations,Manager,Kathleen Davis,Male,1994-02-17,2017-03-20,Part-time,001-243-732-4913x973,jjimenez@rodriguez.info,"USNS Cox, FPO AE 31443",East Elizabethhaven,Seychelles,Active
EMP2073,William,Gill,HR,Manager,Dr. Christina Keller,Female,1991-03-30,2013-08-10,Part-time,001-234-437-4994x802,nathan70@gmail.com,"1065 Johnson Grove Apt. 104, Collinsfurt, ID 77263",Kaiserton,Australia,Inactive
EMP7083,Omar,Ferguson,Sales,Executive,Marilyn Mueller,Male,1977-06-03,2010-02-02,Contract,+1-510-627-0060,fhill@bell.biz,"8458 Munoz Knolls Suite 961, Katelynview, ND 46391",Port Jerry,Norfolk Island,Active
EMP9116,Joshua,Murray,Marketing,Coordinator,Jessica Brooks,Female,1990-05-16,2015-08-06,Contract,(223)938-8887,bryan42@mason-norton.info,"PSC 9645, Box 3689, APO AP 96446",Donnamouth,Marshall Islands,Active
EMP5377,Donna,Martinez,Finance,Assistant,Tonya Bartlett,Female,1993-10-06,2020-09-16,Full-time,913.756.0251x037,annnorton@rivera.net,"598 Michelle Highway, New Lisa, DC 21347",Port Chadland,Croatia,Inactive
EMP3654,William,Schultz,Marketing,Executive,Todd Martin,Male,1973-12-14,2022-10-03,Contract,(627)486-4571x115,hjackson@yahoo.com,"877 Kent Burgs, Wareborough, DC 72981",Timothyfurt,Georgia,Active
EMP5493,Robert,Olsen,Marketing,Manager,John Oconnell,Male,2000-03-25,2015-08-23,Contract,001-622-788-9622x2813,collinscrystal@turner.com,"9384 Andrew Tunnel Apt. 807, Phillipsstad, MS 76040",East Brent,Saint Martin,Inactive
EMP8126,Juan,Kemp,HR,Analyst,Russell Howell,Female,1971-08-31,2019-05-25,Contract,001-413-550-3359,juarezjennifer@gmail.com,"23820 Goodman River Apt. 648, Morseborough, TX 55720",Ortegatown,Maldives,Inactive
EMP1122,Joseph,Webb,IT,Assistant,Audrey Stokes,Male,1997-12-06,2010-02-12,Part-time,+1-499-253-1702x479,stacey28@gmail.com,"1433 Tracy Coves Apt. 317, Emilybury, UT 70985",West Kathleenchester,Paraguay,Inactive
EMP3861,Vernon,Bennett,Finance,Manager,Ronald Garza,Male,1979-10-03,2022-11-03,Part-time,167-850-2696x2186,williamtaylor@thomas.net,"32442 Jill Mount, North Melanie, OR 31661",South Amanda,Jersey,Active
EMP1755,Diane,Gibson,IT,Analyst,Justin Sherman,Female,1995-12-09,2020-05-21,Full-time,+1-964-428-5648x34538,johnsonrobert@freeman-clark.org,"11270 Jennifer Spurs Suite 294, Forbesside, AL 56871",Christiemouth,Hong Kong,Inactive
EMP4991,Linda,Jackson,Operations,Manager,Brian Delgado,Male,1999-07-12,2014-10-01,Part-time,(494)110-8297x631,aaron18@chase.com,"926 Lewis Alley Apt. 015, North Ernestburgh, WA 92918",Tonyahaven,United States of America,Inactive
EMP4944,Philip,Kline,Sales,Assistant,Gary Guerra,Male,1990-11-30,2022-08-24,Contract,001-642-153-7527x2741,floressusan@heath.com,"6861 Gross Road, East Lisafurt, TX 03686",Barnesview,Nepal,Active
EMP2261,Grant,Williams,Sales,Executive,Donald Kramer,Female,1983-03-13,2021-12-31,Part-time,+1-671-695-2309,melvin76@gmail.com,"PSC 3214, Box 3664, APO AE 05394",West Evanchester,Hungary,Inactive
EMP8505,Roy,Riddle,Finance,Assistant,Ronald Jennings,Male,1999-01-29,2011-10-23,Contract,001-418-421-6317,fcline@petersen-park.net,"689 Terry Cape Apt. 758, Brookeside, TX 98382",Juarezhaven,Isle of Man,Active
EMP5700,Nicholas,Wallace,Marketing,Assistant,Jeffrey Campbell,Male,1991-03-23,2021-11-10,Part-time,001-577-978-7665x378,rpatterson@hotmail.com,"604 Everett Ports, New Johnmouth, UT 82455",New Amberchester,Tanzania,Inactive
EMP8411,Peggy,Smith,Finance,Manager,Robert Good,Female,1974-10-23,2012-11-30,Part-time,924.408.2642x3438,rharvey@sawyer.com,"2508 Watts Crossroad, Coxmouth, TX 34889",New Allen,Botswana,Inactive
EMP4606,Sharon,Jimenez,Operations,Coordinator,Miss Kayla Galvan,Female,1989-06-12,2018-12-18,Part-time,001-919-897-3780x6455,hornbethany@crosby.com,"94467 Young Junctions Apt. 688, Donnaborough, DE 08902",Kimberlyland,Afghanistan,Inactive
EMP6443,James,Davis,Marketing,Manager,Amanda Jones,Female,1989-01-08,2014-10-19,Full-time,369.675.0318,jenniferwarner@briggs-mathews.com,"53885 Armstrong Club Apt. 731, West Christopher, AR 69087",Robinsonton,Macedonia,Active
EMP3692,Lisa,Gonzalez,Operations,Executive,Sarah Harris,Male,1986-12-18,2022-09-29,Contract,633.191.2466,amyquinn@gmail.com,"162 Austin Club Suite 196, Michelleside, NV 78324",Port Mark,Micronesia,Inactive
EMP9050,Kristin,Hart,Sales,Assistant,Christopher Flores,Female,1992-03-16,2010-02-15,Full-time,130-274-1659x647,thomaswilson@hotmail.com,"234 Oliver Station Suite 405, Shanechester, GA 50757",Rochaville,Guam,Active
EMP8206,Crystal,Gates,HR,Executive,James Torres,Male,1987-01-11,2018-09-02,Part-time,(600)702-8813,johnsonkayla@gmail.com,"9971 Paul Plaza, East Juanton, AL 76631",Lake Williamstad,Nigeria,Inactive
EMP1830,Kimberly,Sanchez,Operations,Analyst,Ariana Welch,Male,1980-09-25,2021-12-21,Contract,196.864.4447x1865,rebecca80@hotmail.com,"1007 Mary Springs, South Nathaniel, WY 28437",Davidberg,Aruba,Inactive
EMP9801,Calvin,Williams,Finance,Coordinator,Joe Carpenter,Male,1983-11-25,2012-02-06,Part-time,0561418243,xallen@johnson-wilkins.info,"PSC 9556, Box 3954, APO AA 47545",Weeksmouth,Congo,Inactive
EMP9321,John,Carr,Marketing,Assistant,Leslie Shaffer,Male,1978-10-25,2015-10-10,Full-time,496-823-9160x1403,blackpatricia@richardson-hernandez.com,"310 Watkins Pines, Lake Susan, CT 31084",Collinbury,Solomon Islands,Active
EMP5221,Gary,Williams,HR,Analyst,Joe Terrell,Male,1990-04-20,2020-08-27,Full-time,2396673442,hailey13@martinez.org,"20275 Carl Station, Jamesview, WV 75094",Monicaview,Macedonia,Inactive
EMP5619,Shannon,Lewis,Operations,Analyst,Jennifer Wagner,Female,1982-12-24,2022-09-02,Contract,3090719090,kelseyfreeman@gmail.com,"95853 Morgan Overpass Suite 468, Williamston, CO 41392",West Jenniferbury,Oman,Active
EMP7444,Jessica,Myers,Marketing,Executive,Benjamin Cook,Female,1978-04-05,2019-02-28,Full-time,(717)008-9112x28755,williamsandrew@johnson.net,"PSC 9330, Box 8666, APO AE 75722",Ashleymouth,San Marino,Inactive
EMP3167,Christopher,Lawson,Sales,Assistant,Steve Aguilar,Female,1977-07-27,2019-08-18,Contract,(491)310-0443x92375,hensleythomas@wallace.org,"USCGC Johnston, FPO AA 18293",Jefferyshire,Azerbaijan,Active
EMP6475,Nicole,Freeman,Finance,Manager,Brian Mora,Female,1971-12-26,2015-11-12,Part-time,(348)914-4375x0963,stephenromero@gmail.com,"8987 Eugene Islands Apt. 183, Lake Emilyfurt, NV 23916",South Angie,British Indian Ocean Territory (Chagos Archipelago),Inactive
